,ds,trend,yhat,status,country,state,MAE_per_state_status,parameters
3,2020-11-21,21.715611418600396,23.759138136820575,Recovered,Canada,Yukon,3.9748948142296547,default parameters
4,2020-11-22,22.494869698459752,23.08894569153332,Recovered,Canada,Yukon,3.9748948142296547,default parameters
5,2020-11-23,23.27412797695078,22.418723819785377,Recovered,Canada,Yukon,3.9748948142296547,default parameters
6,2020-11-24,24.05350662353879,23.49683879559629,Recovered,Canada,Yukon,3.9748948142296547,default parameters
7,2020-11-25,24.833703883277373,24.35218729059868,Recovered,Canada,Yukon,3.9748948142296547,default parameters
8,2020-11-26,25.613944874559184,23.81575034428145,Recovered,Canada,Yukon,3.9748948142296547,default parameters
9,2020-11-27,26.394439703794,27.44862010056838,Recovered,Canada,Yukon,3.9748948142296547,default parameters
10,2020-11-28,27.17561758204888,29.21914430026933,Recovered,Canada,Yukon,3.9748948142296547,default parameters
11,2020-11-29,28.716910882331884,29.310986875412993,Recovered,Canada,Yukon,3.9748948142296547,default parameters
12,2020-11-30,30.258665109587227,29.403260952419693,Recovered,Canada,Yukon,3.9748948142296547,default parameters
13,2020-12-01,31.80355020779337,31.246882379848497,Recovered,Canada,Yukon,3.9748948142296547,default parameters
14,2020-12-02,33.3501622970127,32.8686457043321,Recovered,Canada,Yukon,3.9748948142296547,default parameters
15,2020-12-03,34.898446813051486,33.100252282774164,Recovered,Canada,Yukon,3.9748948142296547,default parameters
16,2020-12-04,36.637940681851404,37.69212107861622,Recovered,Canada,Yukon,3.9748948142296547,default parameters
17,2020-12-05,38.3777012573572,40.42122797557583,Recovered,Canada,Yukon,3.9748948142296547,default parameters
18,2020-12-06,40.11746226010143,40.71153825318012,Recovered,Canada,Yukon,3.9748948142296547,default parameters
19,2020-12-07,41.857223261524794,41.00181910435533,Recovered,Canada,Yukon,3.9748948142296547,default parameters
20,2020-12-08,43.59698426608753,43.04031643814473,Recovered,Canada,Yukon,3.9748948142296547,default parameters
21,2020-12-09,45.33674527054819,44.855228677866975,Recovered,Canada,Yukon,3.9748948142296547,default parameters
22,2020-12-10,47.07650627664588,45.27831174636622,Recovered,Canada,Yukon,3.9748948142296547,default parameters
23,2020-12-11,48.81626728456836,49.8704476813361,Recovered,Canada,Yukon,3.9748948142296547,default parameters
24,2020-12-12,50.5560282893998,52.5995550076208,Recovered,Canada,Yukon,3.9748948142296547,default parameters
25,2020-12-13,52.29578929423124,52.88986528731019,Recovered,Canada,Yukon,3.9748948142296547,default parameters
26,2020-12-14,54.035550299062685,53.180146141896515,Recovered,Canada,Yukon,3.9748948142296547,default parameters
27,2020-12-15,55.77531130389412,55.218643475949214,Recovered,Canada,Yukon,3.9748948142296547,default parameters
28,2020-12-16,57.51507230872556,57.03355571604372,Recovered,Canada,Yukon,3.9748948142296547,default parameters
29,2020-12-17,59.25483331355699,57.45663878327785,Recovered,Canada,Yukon,3.9748948142296547,default parameters
30,2020-12-18,60.994594318388444,62.04877471515689,Recovered,Canada,Yukon,3.9748948142296547,default parameters
31,2020-12-19,62.734355323219866,64.77788204143904,Recovered,Canada,Yukon,3.9748948142296547,default parameters
32,2020-12-20,64.47411632805131,65.06819232112517,Recovered,Canada,Yukon,3.9748948142296547,default parameters
33,2020-12-21,66.21387733288276,65.35847317571445,Recovered,Canada,Yukon,3.9748948142296547,default parameters
34,2020-12-22,67.95363833771418,67.39697050977134,Recovered,Canada,Yukon,3.9748948142296547,default parameters
35,2020-12-23,69.69339934254563,69.21188274986318,Recovered,Canada,Yukon,3.9748948142296547,default parameters
36,2020-12-24,71.43316034737707,69.63496581709853,Recovered,Canada,Yukon,3.9748948142296547,default parameters
0,2020-11-25,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
1,2020-11-26,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
2,2020-11-27,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
3,2020-11-28,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
4,2020-11-29,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
5,2020-11-30,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
6,2020-12-01,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
7,2020-12-02,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
8,2020-12-03,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
9,2020-12-04,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
10,2020-12-05,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
11,2020-12-06,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
12,2020-12-07,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
13,2020-12-08,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
14,2020-12-09,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
15,2020-12-10,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
16,2020-12-11,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
17,2020-12-12,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
18,2020-12-13,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
19,2020-12-14,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
20,2020-12-15,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
21,2020-12-16,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
22,2020-12-17,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
23,2020-12-18,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
24,2020-12-19,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
25,2020-12-20,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
26,2020-12-21,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
27,2020-12-22,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
28,2020-12-23,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
29,2020-12-24,13.0,13.0,Confirmed,Canada,Repatriated Travellers,0.0,default parameters
0,2020-11-25,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
1,2020-11-26,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
2,2020-11-27,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
3,2020-11-28,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
4,2020-11-29,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
5,2020-11-30,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
6,2020-12-01,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
7,2020-12-02,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
8,2020-12-03,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
9,2020-12-04,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
10,2020-12-05,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
11,2020-12-06,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
12,2020-12-07,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
13,2020-12-08,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
14,2020-12-09,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
15,2020-12-10,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
16,2020-12-11,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
17,2020-12-12,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
18,2020-12-13,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
19,2020-12-14,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
20,2020-12-15,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
21,2020-12-16,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
22,2020-12-17,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
23,2020-12-18,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
24,2020-12-19,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
25,2020-12-20,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
26,2020-12-21,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
27,2020-12-22,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
28,2020-12-23,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
29,2020-12-24,0.0,0.0,Deaths,Canada,Repatriated Travellers,0.0,default parameters
0,2020-11-25,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
1,2020-11-26,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
2,2020-11-27,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
3,2020-11-28,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
4,2020-11-29,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
5,2020-11-30,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
6,2020-12-01,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
7,2020-12-02,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
8,2020-12-03,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
9,2020-12-04,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
10,2020-12-05,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
11,2020-12-06,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
12,2020-12-07,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
13,2020-12-08,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
14,2020-12-09,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
15,2020-12-10,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
16,2020-12-11,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
17,2020-12-12,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
18,2020-12-13,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
19,2020-12-14,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
20,2020-12-15,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
21,2020-12-16,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
22,2020-12-17,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
23,2020-12-18,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
24,2020-12-19,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
25,2020-12-20,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
26,2020-12-21,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
27,2020-12-22,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
28,2020-12-23,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
29,2020-12-24,13.0,13.0,Recovered,Canada,Repatriated Travellers,0.0,default parameters
0,2020-11-18,114.93255556095237,114.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
1,2020-11-19,114.89883334142863,114.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
2,2020-11-20,115.10116665857166,114.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
3,2020-11-21,115.06744443904765,114.99999999999997,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
4,2020-11-22,115.03372221952361,114.99999999999997,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
5,2020-11-23,115.0000000000001,114.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
6,2020-11-24,114.96627778047623,115.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
7,2020-11-25,114.93255556095252,114.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
8,2020-11-26,114.89883334142876,114.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
9,2020-11-27,116.10116665857174,116.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
10,2020-11-28,117.06744443904766,116.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
11,2020-11-29,117.03372221952378,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
12,2020-11-30,116.99999999999991,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
13,2020-12-01,116.96627778047588,116.99999999999997,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
14,2020-12-02,116.93255556095235,116.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
15,2020-12-03,116.89883334142876,116.99999999999997,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
16,2020-12-04,117.10116665857136,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
17,2020-12-05,117.0674444390475,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
18,2020-12-06,117.03372221952367,116.99999999999997,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
19,2020-12-07,116.99999999999969,116.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
20,2020-12-08,116.96627778047603,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
21,2020-12-09,116.93255556095235,116.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
22,2020-12-10,116.89883334142844,116.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
23,2020-12-11,117.10116665857149,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
24,2020-12-12,117.06744443904766,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
25,2020-12-13,117.03372221952382,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
26,2020-12-14,117.0,116.99999999999999,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
27,2020-12-15,116.96627778047619,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
28,2020-12-16,116.93255556095237,117.0,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
29,2020-12-17,116.89883334142854,117.00000000000001,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
30,2020-12-18,116.86511112190472,116.76394446333322,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
31,2020-12-19,116.8313889023809,116.76394446333339,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
32,2020-12-20,116.79766668285707,116.76394446333357,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
33,2020-12-21,116.76394446333325,116.76394446333342,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
34,2020-12-22,116.73022224380941,116.76394446333309,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
35,2020-12-23,116.6965000242856,116.76394446333325,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
36,2020-12-24,116.66277780476177,116.76394446333312,Confirmed,Australia,Australian Capital Territory,0.7367872633244852,default parameters
0,2020-11-18,3.0,3.0,Deaths,Australia,Australian Capital Territory,0.0,default parameters
1,2020-11-19,3.0,3.0,Deaths,Australia,Australian Capital Territory,0.0,default parameters
